date,anksiyete,uykusuzluk,stres,panik atak,mide yanması,province_code,province,region7
2020-05-01,65,0,36,0,47,TR-52,Ordu,Karadeniz
2020-06-01,56,0,74,59,0,TR-52,Ordu,Karadeniz
2020-07-01,69,0,77,45,0,TR-52,Ordu,Karadeniz
2020-08-01,67,0,42,39,0,TR-52,Ordu,Karadeniz
2020-09-01,62,0,58,0,0,TR-52,Ordu,Karadeniz
2020-10-01,54,0,44,50,0,TR-52,Ordu,Karadeniz
2020-11-01,61,0,53,49,0,TR-52,Ordu,Karadeniz
2020-12-01,79,0,56,0,0,TR-52,Ordu,Karadeniz
2021-01-01,92,33,80,0,0,TR-52,Ordu,Karadeniz
2021-02-01,66,0,37,0,0,TR-52,Ordu,Karadeniz
2021-03-01,41,0,55,0,0,TR-52,Ordu,Karadeniz
2021-04-01,70,0,53,0,0,TR-52,Ordu,Karadeniz
2021-05-01,57,0,58,0,0,TR-52,Ordu,Karadeniz
2021-06-01,0,0,42,70,0,TR-52,Ordu,Karadeniz
2021-07-01,51,0,66,0,0,TR-52,Ordu,Karadeniz
2021-08-01,66,0,46,0,0,TR-52,Ordu,Karadeniz
2021-09-01,55,0,0,0,0,TR-52,Ordu,Karadeniz
2021-10-01,76,0,0,0,0,TR-52,Ordu,Karadeniz
2021-11-01,64,0,62,0,0,TR-52,Ordu,Karadeniz
2021-12-01,0,0,54,0,0,TR-52,Ordu,Karadeniz
2022-01-01,70,0,58,31,0,TR-52,Ordu,Karadeniz
2022-02-01,75,0,61,27,0,TR-52,Ordu,Karadeniz
2022-03-01,62,0,54,44,0,TR-52,Ordu,Karadeniz
2022-04-01,77,0,46,25,0,TR-52,Ordu,Karadeniz
2022-05-01,60,0,45,27,33,TR-52,Ordu,Karadeniz
2022-06-01,52,0,68,46,0,TR-52,Ordu,Karadeniz
2022-07-01,67,0,43,32,32,TR-52,Ordu,Karadeniz
2022-08-01,82,0,42,38,22,TR-52,Ordu,Karadeniz
2022-09-01,68,0,50,25,33,TR-52,Ordu,Karadeniz
2022-10-01,89,0,53,27,0,TR-52,Ordu,Karadeniz
2022-11-01,99,24,49,29,0,TR-52,Ordu,Karadeniz
2022-12-01,94,0,63,44,25,TR-52,Ordu,Karadeniz
2023-01-01,78,0,45,36,34,TR-52,Ordu,Karadeniz
2023-02-01,85,0,78,41,36,TR-52,Ordu,Karadeniz
2023-03-01,80,0,57,34,37,TR-52,Ordu,Karadeniz
2023-04-01,68,0,77,0,34,TR-52,Ordu,Karadeniz
2023-05-01,76,0,57,29,49,TR-52,Ordu,Karadeniz
2023-06-01,68,0,50,37,40,TR-52,Ordu,Karadeniz
2023-07-01,61,0,40,43,0,TR-52,Ordu,Karadeniz
2023-08-01,60,0,32,25,34,TR-52,Ordu,Karadeniz
2023-09-01,65,0,51,28,0,TR-52,Ordu,Karadeniz
2023-10-01,56,0,100,32,0,TR-52,Ordu,Karadeniz
2023-11-01,81,0,67,46,0,TR-52,Ordu,Karadeniz
2023-12-01,88,0,61,48,0,TR-52,Ordu,Karadeniz
2024-01-01,60,0,55,46,38,TR-52,Ordu,Karadeniz
2024-02-01,79,0,55,58,0,TR-52,Ordu,Karadeniz
2024-03-01,60,0,52,49,0,TR-52,Ordu,Karadeniz
2024-04-01,37,41,71,44,36,TR-52,Ordu,Karadeniz
2024-05-01,43,0,55,0,0,TR-52,Ordu,Karadeniz
2024-06-01,43,0,36,0,53,TR-52,Ordu,Karadeniz
2024-07-01,41,0,56,42,0,TR-52,Ordu,Karadeniz
2024-08-01,67,0,52,51,0,TR-52,Ordu,Karadeniz
2024-09-01,57,0,50,49,0,TR-52,Ordu,Karadeniz
2024-10-01,61,37,38,0,0,TR-52,Ordu,Karadeniz
2024-11-01,47,51,58,43,0,TR-52,Ordu,Karadeniz
2024-12-01,0,0,57,39,0,TR-52,Ordu,Karadeniz
2025-01-01,56,0,46,0,0,TR-52,Ordu,Karadeniz
2025-02-01,79,0,44,0,0,TR-52,Ordu,Karadeniz
2025-03-01,0,0,45,0,38,TR-52,Ordu,Karadeniz
2025-04-01,0,0,46,42,41,TR-52,Ordu,Karadeniz
2025-05-01,48,0,40,42,0,TR-52,Ordu,Karadeniz
2025-06-01,0,0,45,0,0,TR-52,Ordu,Karadeniz
2025-07-01,44,0,0,0,0,TR-52,Ordu,Karadeniz
2025-08-01,0,0,0,0,0,TR-52,Ordu,Karadeniz
2025-09-01,41,38,59,53,0,TR-52,Ordu,Karadeniz
2025-10-01,47,0,43,0,0,TR-52,Ordu,Karadeniz
2025-11-01,13,8,23,56,9,TR-52,Ordu,Karadeniz
2018-01-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2018-02-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2018-03-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2018-04-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2018-05-01,0,0,65,0,0,TR-53,Rize,Karadeniz
2018-06-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2018-07-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2018-08-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2018-09-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2018-10-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2018-11-01,0,59,100,0,0,TR-53,Rize,Karadeniz
2018-12-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2019-01-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2019-02-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2019-03-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2019-04-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2019-05-01,0,0,72,0,0,TR-53,Rize,Karadeniz
2019-06-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2019-07-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2019-08-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2019-09-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2019-10-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2019-11-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2019-12-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2020-01-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2020-02-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2020-03-01,0,0,46,0,0,TR-53,Rize,Karadeniz
2020-04-01,54,0,45,51,0,TR-53,Rize,Karadeniz
2020-05-01,65,0,0,0,46,TR-53,Rize,Karadeniz
2020-06-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2020-07-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2020-08-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2020-09-01,52,0,0,0,0,TR-53,Rize,Karadeniz
2020-10-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2020-11-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2020-12-01,50,0,52,0,0,TR-53,Rize,Karadeniz
2021-01-01,75,0,61,0,0,TR-53,Rize,Karadeniz
2021-02-01,61,0,0,0,0,TR-53,Rize,Karadeniz
2021-03-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2021-04-01,74,0,0,0,0,TR-53,Rize,Karadeniz
2021-05-01,0,0,60,0,50,TR-53,Rize,Karadeniz
2021-06-01,58,0,53,0,0,TR-53,Rize,Karadeniz
2021-07-01,80,0,0,0,0,TR-53,Rize,Karadeniz
2021-08-01,56,0,0,67,0,TR-53,Rize,Karadeniz
2021-09-01,85,0,0,0,0,TR-53,Rize,Karadeniz
2021-10-01,99,0,0,0,0,TR-53,Rize,Karadeniz
2021-11-01,0,0,68,0,0,TR-53,Rize,Karadeniz
2021-12-01,0,0,49,0,0,TR-53,Rize,Karadeniz
2022-01-01,45,0,46,45,0,TR-53,Rize,Karadeniz
2022-02-01,64,0,43,0,0,TR-53,Rize,Karadeniz
2022-03-01,59,0,38,0,38,TR-53,Rize,Karadeniz
2022-04-01,67,31,42,38,43,TR-53,Rize,Karadeniz
2022-05-01,41,0,51,0,0,TR-53,Rize,Karadeniz
2022-06-01,53,0,0,0,0,TR-53,Rize,Karadeniz
2022-07-01,73,0,40,48,0,TR-53,Rize,Karadeniz
2022-08-01,60,0,0,0,0,TR-53,Rize,Karadeniz
2022-09-01,46,0,36,0,0,TR-53,Rize,Karadeniz
2022-10-01,56,0,0,0,0,TR-53,Rize,Karadeniz
2022-11-01,75,0,57,0,0,TR-53,Rize,Karadeniz
2022-12-01,64,0,45,39,0,TR-53,Rize,Karadeniz
2023-01-01,87,0,63,36,0,TR-53,Rize,Karadeniz
2023-02-01,67,0,39,40,0,TR-53,Rize,Karadeniz
2023-03-01,53,0,47,0,42,TR-53,Rize,Karadeniz
2023-04-01,54,0,39,0,0,TR-53,Rize,Karadeniz
2023-05-01,44,0,38,0,0,TR-53,Rize,Karadeniz
2023-06-01,61,0,50,0,41,TR-53,Rize,Karadeniz
2023-07-01,96,0,0,40,0,TR-53,Rize,Karadeniz
2023-08-01,44,0,0,0,36,TR-53,Rize,Karadeniz
2023-09-01,73,0,41,0,42,TR-53,Rize,Karadeniz
2023-10-01,56,0,0,0,58,TR-53,Rize,Karadeniz
2023-11-01,97,0,42,40,0,TR-53,Rize,Karadeniz
2023-12-01,71,37,43,0,0,TR-53,Rize,Karadeniz
2024-01-01,57,0,58,0,0,TR-53,Rize,Karadeniz
2024-02-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2024-03-01,55,0,0,0,0,TR-53,Rize,Karadeniz
2024-04-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2024-05-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2024-06-01,54,0,0,0,0,TR-53,Rize,Karadeniz
2024-07-01,72,0,0,0,0,TR-53,Rize,Karadeniz
2024-08-01,64,0,0,0,0,TR-53,Rize,Karadeniz
2024-09-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2024-10-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2024-11-01,0,0,54,0,0,TR-53,Rize,Karadeniz
2024-12-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2025-01-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2025-02-01,57,0,0,0,0,TR-53,Rize,Karadeniz
2025-03-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2025-04-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2025-05-01,83,0,0,0,0,TR-53,Rize,Karadeniz
2025-06-01,74,0,0,0,0,TR-53,Rize,Karadeniz
2025-07-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2025-08-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2025-09-01,0,0,0,0,0,TR-53,Rize,Karadeniz
2025-10-01,0,0,0,55,0,TR-53,Rize,Karadeniz
2025-11-01,13,0,16,8,10,TR-53,Rize,Karadeniz
2018-01-01,31,20,55,39,18,TR-55,Samsun,Karadeniz
2018-02-01,55,22,51,40,24,TR-55,Samsun,Karadeniz
2018-03-01,51,23,56,28,29,TR-55,Samsun,Karadeniz
2018-04-01,36,0,48,28,28,TR-55,Samsun,Karadeniz
2018-05-01,44,0,44,40,34,TR-55,Samsun,Karadeniz
2018-06-01,28,0,39,33,0,TR-55,Samsun,Karadeniz
2018-07-01,31,0,41,27,25,TR-55,Samsun,Karadeniz
2018-08-01,51,15,30,42,35,TR-55,Samsun,Karadeniz
2018-09-01,43,20,41,25,22,TR-55,Samsun,Karadeniz
2018-10-01,43,0,36,55,37,TR-55,Samsun,Karadeniz
2018-11-01,43,0,52,41,20,TR-55,Samsun,Karadeniz
2018-12-01,61,18,49,50,23,TR-55,Samsun,Karadeniz
2019-01-01,50,0,40,38,28,TR-55,Samsun,Karadeniz
2019-02-01,44,0,43,37,30,TR-55,Samsun,Karadeniz
2019-03-01,53,18,52,35,29,TR-55,Samsun,Karadeniz
2019-04-01,43,0,45,31,49,TR-55,Samsun,Karadeniz
2019-05-01,84,17,29,52,35,TR-55,Samsun,Karadeniz
2019-06-01,47,0,45,40,23,TR-55,Samsun,Karadeniz
2019-07-01,59,0,46,34,22,TR-55,Samsun,Karadeniz
2019-08-01,88,0,43,46,22,TR-55,Samsun,Karadeniz
2019-09-01,49,0,39,34,29,TR-55,Samsun,Karadeniz
2019-10-01,49,0,32,39,29,TR-55,Samsun,Karadeniz
2019-11-01,64,17,39,32,25,TR-55,Samsun,Karadeniz
2019-12-01,69,17,36,22,30,TR-55,Samsun,Karadeniz
2020-01-01,53,17,40,51,29,TR-55,Samsun,Karadeniz
2020-02-01,44,14,32,36,48,TR-55,Samsun,Karadeniz
2020-03-01,67,0,45,50,35,TR-55,Samsun,Karadeniz
2020-04-01,69,13,60,49,40,TR-55,Samsun,Karadeniz
2020-05-01,62,19,56,43,34,TR-55,Samsun,Karadeniz
2020-06-01,48,0,54,24,17,TR-55,Samsun,Karadeniz
2020-07-01,51,16,44,50,22,TR-55,Samsun,Karadeniz
2020-08-01,53,0,31,38,23,TR-55,Samsun,Karadeniz
2020-09-01,81,0,30,25,25,TR-55,Samsun,Karadeniz
2020-10-01,67,0,40,44,25,TR-55,Samsun,Karadeniz
2020-11-01,71,14,50,33,20,TR-55,Samsun,Karadeniz
2020-12-01,66,17,63,49,23,TR-55,Samsun,Karadeniz
2021-01-01,83,18,47,44,17,TR-55,Samsun,Karadeniz
2021-02-01,81,18,58,32,29,TR-55,Samsun,Karadeniz
2021-03-01,65,18,62,30,32,TR-55,Samsun,Karadeniz
2021-04-01,68,17,59,22,30,TR-55,Samsun,Karadeniz
2021-05-01,59,0,54,19,0,TR-55,Samsun,Karadeniz
2021-06-01,88,16,73,38,30,TR-55,Samsun,Karadeniz
2021-07-01,48,20,76,28,19,TR-55,Samsun,Karadeniz
2021-08-01,61,16,50,31,23,TR-55,Samsun,Karadeniz
2021-09-01,60,0,46,35,31,TR-55,Samsun,Karadeniz
2021-10-01,70,0,54,33,27,TR-55,Samsun,Karadeniz
2021-11-01,59,0,58,19,0,TR-55,Samsun,Karadeniz
2021-12-01,45,0,43,42,24,TR-55,Samsun,Karadeniz
2022-01-01,80,0,53,29,23,TR-55,Samsun,Karadeniz
2022-02-01,72,23,48,37,15,TR-55,Samsun,Karadeniz
2022-03-01,76,15,55,47,33,TR-55,Samsun,Karadeniz
2022-04-01,58,19,50,39,26,TR-55,Samsun,Karadeniz
2022-05-01,70,15,66,38,32,TR-55,Samsun,Karadeniz
2022-06-01,60,12,57,37,19,TR-55,Samsun,Karadeniz
2022-07-01,82,23,51,51,26,TR-55,Samsun,Karadeniz
2022-08-01,85,18,34,39,20,TR-55,Samsun,Karadeniz
2022-09-01,79,12,38,35,25,TR-55,Samsun,Karadeniz
2022-10-01,100,17,44,32,28,TR-55,Samsun,Karadeniz
2022-11-01,86,0,63,36,25,TR-55,Samsun,Karadeniz
2022-12-01,68,20,68,24,32,TR-55,Samsun,Karadeniz
2023-01-01,80,20,65,31,38,TR-55,Samsun,Karadeniz
2023-02-01,75,0,72,46,28,TR-55,Samsun,Karadeniz
2023-03-01,72,0,49,43,28,TR-55,Samsun,Karadeniz
2023-04-01,88,0,69,38,41,TR-55,Samsun,Karadeniz
2023-05-01,94,16,67,38,29,TR-55,Samsun,Karadeniz
2023-06-01,57,14,63,38,14,TR-55,Samsun,Karadeniz
2023-07-01,44,15,43,42,34,TR-55,Samsun,Karadeniz
2023-08-01,70,14,49,38,29,TR-55,Samsun,Karadeniz
2023-09-01,69,16,48,31,37,TR-55,Samsun,Karadeniz
2023-10-01,71,21,53,32,31,TR-55,Samsun,Karadeniz
2023-11-01,68,13,63,33,25,TR-55,Samsun,Karadeniz
2023-12-01,78,26,68,46,38,TR-55,Samsun,Karadeniz
2024-01-01,63,23,51,36,24,TR-55,Samsun,Karadeniz
2024-02-01,60,0,59,55,19,TR-55,Samsun,Karadeniz
2024-03-01,68,0,63,28,25,TR-55,Samsun,Karadeniz
2024-04-01,55,17,46,31,23,TR-55,Samsun,Karadeniz
2024-05-01,59,0,82,34,22,TR-55,Samsun,Karadeniz
2024-06-01,68,20,62,51,29,TR-55,Samsun,Karadeniz
2024-07-01,51,0,51,43,27,TR-55,Samsun,Karadeniz
2024-08-01,58,23,35,41,18,TR-55,Samsun,Karadeniz
2024-09-01,76,21,37,35,0,TR-55,Samsun,Karadeniz
2024-10-01,68,0,52,39,19,TR-55,Samsun,Karadeniz
2024-11-01,51,16,59,35,30,TR-55,Samsun,Karadeniz
2024-12-01,53,0,57,25,26,TR-55,Samsun,Karadeniz
2025-01-01,51,0,64,30,28,TR-55,Samsun,Karadeniz
2025-02-01,35,0,50,29,26,TR-55,Samsun,Karadeniz
2025-03-01,57,16,48,36,39,TR-55,Samsun,Karadeniz
2025-04-01,47,0,51,35,27,TR-55,Samsun,Karadeniz
2025-05-01,38,0,41,32,22,TR-55,Samsun,Karadeniz
2025-06-01,49,0,48,41,21,TR-55,Samsun,Karadeniz
2025-07-01,38,0,32,33,0,TR-55,Samsun,Karadeniz
2025-08-01,39,0,39,30,0,TR-55,Samsun,Karadeniz
2025-09-01,48,17,55,36,30,TR-55,Samsun,Karadeniz
2025-10-01,49,0,39,19,0,TR-55,Samsun,Karadeniz
2025-11-01,17,5,49,14,11,TR-55,Samsun,Karadeniz
2018-01-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2018-02-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2018-03-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2018-04-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2018-05-01,0,67,0,0,0,TR-57,Sinop,Karadeniz
2018-06-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2018-07-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2018-08-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2018-09-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2018-10-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2018-11-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2018-12-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2019-01-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2019-02-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2019-03-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2019-04-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2019-05-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2019-06-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2019-07-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2019-08-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2019-09-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2019-10-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2019-11-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2019-12-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2020-01-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2020-02-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2020-03-01,0,70,0,0,0,TR-57,Sinop,Karadeniz
2020-04-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2020-05-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2020-06-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2020-07-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2020-08-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2020-09-01,48,0,0,0,0,TR-57,Sinop,Karadeniz
2020-10-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2020-11-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2020-12-01,56,0,0,0,0,TR-57,Sinop,Karadeniz
2021-01-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2021-02-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2021-03-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2021-04-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2021-05-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2021-06-01,100,0,0,0,0,TR-57,Sinop,Karadeniz
2021-07-01,0,0,67,0,0,TR-57,Sinop,Karadeniz
2021-08-01,70,0,0,0,0,TR-57,Sinop,Karadeniz
2021-09-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2021-10-01,0,0,94,0,0,TR-57,Sinop,Karadeniz
2021-11-01,0,0,53,0,0,TR-57,Sinop,Karadeniz
2021-12-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2022-01-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2022-02-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2022-03-01,52,0,40,0,0,TR-57,Sinop,Karadeniz
2022-04-01,44,0,0,0,0,TR-57,Sinop,Karadeniz
2022-05-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2022-06-01,44,0,0,0,0,TR-57,Sinop,Karadeniz
2022-07-01,41,0,0,0,0,TR-57,Sinop,Karadeniz
2022-08-01,36,0,0,0,0,TR-57,Sinop,Karadeniz
2022-09-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2022-10-01,0,0,0,40,0,TR-57,Sinop,Karadeniz
2022-11-01,36,0,0,0,0,TR-57,Sinop,Karadeniz
2022-12-01,0,0,55,0,0,TR-57,Sinop,Karadeniz
2023-01-01,38,0,0,0,0,TR-57,Sinop,Karadeniz
2023-02-01,46,0,0,0,0,TR-57,Sinop,Karadeniz
2023-03-01,54,0,0,0,0,TR-57,Sinop,Karadeniz
2023-04-01,54,0,0,0,0,TR-57,Sinop,Karadeniz
2023-05-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2023-06-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2023-07-01,41,0,0,0,0,TR-57,Sinop,Karadeniz
2023-08-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2023-09-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2023-10-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2023-11-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2023-12-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2024-01-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2024-02-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2024-03-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2024-04-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2024-05-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2024-06-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2024-07-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2024-08-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2024-09-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2024-10-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2024-11-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2024-12-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2025-01-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2025-02-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2025-03-01,0,0,49,0,0,TR-57,Sinop,Karadeniz
2025-04-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2025-05-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2025-06-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2025-07-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2025-08-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2025-09-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2025-10-01,0,0,0,0,0,TR-57,Sinop,Karadeniz
2025-11-01,11,4,8,6,7,TR-57,Sinop,Karadeniz
2018-01-01,0,0,58,0,0,TR-60,Tokat,Karadeniz
2018-02-01,52,0,0,0,0,TR-60,Tokat,Karadeniz
2018-03-01,0,0,50,0,0,TR-60,Tokat,Karadeniz
2018-04-01,54,0,69,0,0,TR-60,Tokat,Karadeniz
2018-05-01,0,0,0,0,0,TR-60,Tokat,Karadeniz
2018-06-01,0,0,0,0,0,TR-60,Tokat,Karadeniz
2018-07-01,0,0,0,0,0,TR-60,Tokat,Karadeniz
2018-08-01,73,0,0,0,0,TR-60,Tokat,Karadeniz
2018-09-01,0,0,0,0,54,TR-60,Tokat,Karadeniz
2018-10-01,0,0,0,0,0,TR-60,Tokat,Karadeniz
2018-11-01,0,0,0,0,0,TR-60,Tokat,Karadeniz
2018-12-01,75,0,0,0,0,TR-60,Tokat,Karadeniz
2019-01-01,0,0,53,0,0,TR-60,Tokat,Karadeniz
2019-02-01,0,0,0,78,0,TR-60,Tokat,Karadeniz
2019-03-01,0,0,0,0,0,TR-60,Tokat,Karadeniz
2019-04-01,0,0,0,0,0,TR-60,Tokat,Karadeniz
2019-05-01,0,0,80,0,0,TR-60,Tokat,Karadeniz
2019-06-01,0,0,0,0,0,TR-60,Tokat,Karadeniz
2019-07-01,0,0,0,0,52,TR-60,Tokat,Karadeniz
2019-08-01,67,0,54,0,0,TR-60,Tokat,Karadeniz
2019-09-01,0,0,0,0,0,TR-60,Tokat,Karadeniz
2019-10-01,63,0,0,0,0,TR-60,Tokat,Karadeniz
2019-11-01,0,0,50,0,0,TR-60,Tokat,Karadeniz
2019-12-01,0,0,0,0,0,TR-60,Tokat,Karadeniz
2020-01-01,43,0,0,0,0,TR-60,Tokat,Karadeniz
2020-02-01,79,0,0,0,51,TR-60,Tokat,Karadeniz
2020-03-01,74,0,0,0,0,TR-60,Tokat,Karadeniz
2020-04-01,0,0,0,0,0,TR-60,Tokat,Karadeniz
2020-05-01,54,39,0,67,0,TR-60,Tokat,Karadeniz
2020-06-01,50,0,63,41,0,TR-60,Tokat,Karadeniz
2020-07-01,0,0,43,0,0,TR-60,Tokat,Karadeniz
2020-08-01,0,0,0,0,0,TR-60,Tokat,Karadeniz
2020-09-01,41,0,0,0,0,TR-60,Tokat,Karadeniz
2020-10-01,70,46,0,0,0,TR-60,Tokat,Karadeniz
2020-11-01,48,0,40,0,0,TR-60,Tokat,Karadeniz
2020-12-01,64,0,58,0,0,TR-60,Tokat,Karadeniz
2021-01-01,63,0,46,0,0,TR-60,Tokat,Karadeniz
2021-02-01,49,0,69,94,41,TR-60,Tokat,Karadeniz
2021-03-01,39,0,0,0,0,TR-60,Tokat,Karadeniz
2021-04-01,52,0,43,0,0,TR-60,Tokat,Karadeniz
2021-05-01,73,0,51,0,49,TR-60,Tokat,Karadeniz
2021-06-01,80,0,60,0,0,TR-60,Tokat,Karadeniz
2021-07-01,78,0,0,0,0,TR-60,Tokat,Karadeniz
2021-08-01,55,0,0,44,0,TR-60,Tokat,Karadeniz
2021-09-01,97,0,0,0,0,TR-60,Tokat,Karadeniz
2021-10-01,0,0,53,0,0,TR-60,Tokat,Karadeniz
2021-11-01,0,0,61,0,47,TR-60,Tokat,Karadeniz
2021-12-01,49,0,0,0,0,TR-60,Tokat,Karadeniz
2022-01-01,64,0,39,0,0,TR-60,Tokat,Karadeniz
2022-02-01,60,0,37,0,34,TR-60,Tokat,Karadeniz
2022-03-01,66,0,38,34,42,TR-60,Tokat,Karadeniz
2022-04-01,43,0,0,33,35,TR-60,Tokat,Karadeniz
2022-05-01,63,0,48,34,0,TR-60,Tokat,Karadeniz
2022-06-01,62,0,59,0,30,TR-60,Tokat,Karadeniz
2022-07-01,62,0,40,64,31,TR-60,Tokat,Karadeniz
2022-08-01,83,0,46,37,0,TR-60,Tokat,Karadeniz
2022-09-01,49,0,52,0,40,TR-60,Tokat,Karadeniz
2022-10-01,54,0,63,0,29,TR-60,Tokat,Karadeniz
2022-11-01,85,0,49,40,38,TR-60,Tokat,Karadeniz
2022-12-01,87,0,77,34,0,TR-60,Tokat,Karadeniz
2023-01-01,74,0,53,31,27,TR-60,Tokat,Karadeniz
